TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,IS_NULLABLE
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_FIRST_SALES_DATE_SK,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,CUSTOMER,C_MKTSEGMENT,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,CUSTOMER,C_MKTSEGMENT,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,CUSTOMER,C_MKTSEGMENT,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,CUSTOMER,C_MKTSEGMENT,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_FIRST_SALES_DATE_SK,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_SALUTATION,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,CUSTOMER,C_COMMENT,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,CUSTOMER,C_COMMENT,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,CUSTOMER,C_COMMENT,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_SALUTATION,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,CUSTOMER,C_COMMENT,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_FIRST_NAME,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_FIRST_NAME,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_LAST_NAME,10,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_LAST_NAME,10,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_PREFERRED_CUST_FLAG,11,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_PREFERRED_CUST_FLAG,11,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_BIRTH_DAY,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_BIRTH_DAY,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_BIRTH_MONTH,13,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_BIRTH_MONTH,13,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_BIRTH_YEAR,14,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_BIRTH_YEAR,14,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_BIRTH_COUNTRY,15,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_BIRTH_COUNTRY,15,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_LOGIN,16,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_LOGIN,16,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_EMAIL_ADDRESS,17,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_EMAIL_ADDRESS,17,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER,C_LAST_REVIEW_DATE,18,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER,C_LAST_REVIEW_DATE,18,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_ADDRESS_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_ADDRESS_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_ADDRESS_ID,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_ADDRESS_ID,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_STREET_NUMBER,3,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_STREET_NUMBER,3,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_STREET_NAME,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_STREET_NAME,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_STREET_TYPE,5,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_STREET_TYPE,5,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_SUITE_NUMBER,6,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_SUITE_NUMBER,6,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_CITY,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_CITY,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_COUNTY,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_COUNTY,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_STATE,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_STATE,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_ZIP,10,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_ZIP,10,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_COUNTRY,11,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_COUNTRY,11,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_GMT_OFFSET,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_GMT_OFFSET,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_ADDRESS,CA_LOCATION_TYPE,13,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_ADDRESS,CA_LOCATION_TYPE,13,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_DEMO_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_DEMOGRAPHICS,CD_DEMO_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_DEMOGRAPHICS,CD_GENDER,2,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_GENDER,2,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_DEMOGRAPHICS,CD_MARITAL_STATUS,3,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_MARITAL_STATUS,3,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_DEMOGRAPHICS,CD_EDUCATION_STATUS,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_EDUCATION_STATUS,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_PURCHASE_ESTIMATE,5,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_DEMOGRAPHICS,CD_PURCHASE_ESTIMATE,5,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_DEMOGRAPHICS,CD_CREDIT_RATING,6,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_CREDIT_RATING,6,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_DEMOGRAPHICS,CD_DEP_COUNT,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_DEP_COUNT,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_DEP_EMPLOYED_COUNT,8,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_DEMOGRAPHICS,CD_DEP_EMPLOYED_COUNT,8,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_DEP_COLLEGE_COUNT,9,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,CUSTOMER_DEMOGRAPHICS,CD_DEP_COLLEGE_COUNT,9,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,DATABASES,DATABASE_NAME,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,DATABASES,DATABASE_OWNER,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,DATABASES,IS_TRANSIENT,3,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,DATABASES,COMMENT,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,DATABASES,CREATED,5,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,DATABASES,LAST_ALTERED,6,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,DATABASES,RETENTION_TIME,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,DATABASES,TYPE,8,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,DATABASES,REPLICABLE_WITH_FAILOVER_GROUPS,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,DATABASES,OWNER_ROLE_TYPE,10,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_DATE_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_DATE_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_DATE_ID,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_DATE_ID,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_DATE,3,DATE,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_DATE,3,DATE,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_MONTH_SEQ,4,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_MONTH_SEQ,4,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_WEEK_SEQ,5,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_WEEK_SEQ,5,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_QUARTER_SEQ,6,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_QUARTER_SEQ,6,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_YEAR,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_YEAR,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_DOW,8,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_DOW,8,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_MOY,9,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_MOY,9,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_DOM,10,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_DOM,10,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_QOY,11,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_QOY,11,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_FY_YEAR,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_FY_YEAR,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_FY_QUARTER_SEQ,13,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_FY_QUARTER_SEQ,13,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_FY_WEEK_SEQ,14,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_FY_WEEK_SEQ,14,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_DAY_NAME,15,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_DAY_NAME,15,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_QUARTER_NAME,16,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_QUARTER_NAME,16,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_HOLIDAY,17,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_HOLIDAY,17,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_WEEKEND,18,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_WEEKEND,18,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_FOLLOWING_HOLIDAY,19,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_FOLLOWING_HOLIDAY,19,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_FIRST_DOM,20,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_FIRST_DOM,20,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_LAST_DOM,21,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_LAST_DOM,21,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_SAME_DAY_LY,22,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_SAME_DAY_LY,22,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_SAME_DAY_LQ,23,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_SAME_DAY_LQ,23,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_CURRENT_DAY,24,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_CURRENT_DAY,24,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_CURRENT_WEEK,25,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_CURRENT_WEEK,25,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_CURRENT_MONTH,26,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_CURRENT_MONTH,26,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_CURRENT_QUARTER,27,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_CURRENT_QUARTER,27,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,DATE_DIM,D_CURRENT_YEAR,28,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,DATE_DIM,D_CURRENT_YEAR,28,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,OBJECT_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,OBJECT_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,OBJECT_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,OBJECT_TYPE,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,COLLECTION_TYPE_IDENTIFIER,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,DATA_TYPE,6,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,CHARACTER_MAXIMUM_LENGTH,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,CHARACTER_OCTET_LENGTH,8,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,NUMERIC_PRECISION,9,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,NUMERIC_PRECISION_RADIX,10,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,NUMERIC_SCALE,11,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,DATETIME_PRECISION,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,INTERVAL_TYPE,13,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,INTERVAL_PRECISION,14,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,CHARACTER_SET_CATALOG,15,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,CHARACTER_SET_SCHEMA,16,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,CHARACTER_SET_NAME,17,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,COLLATION_CATALOG,18,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,COLLATION_SCHEMA,19,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,COLLATION_NAME,20,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,UDT_CATALOG,21,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,UDT_SCHEMA,22,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,UDT_NAME,23,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,SCOPE_CATALOG,24,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,SCOPE_SCHEMA,25,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,SCOPE_NAME,26,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,MAXIMUM_CARDINALITY,27,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ELEMENT_TYPES,DTD_IDENTIFIER,28,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ENABLED_ROLES,ROLE_NAME,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,ENABLED_ROLES,ROLE_OWNER,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EVENT_TABLES,TABLE_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EVENT_TABLES,TABLE_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EVENT_TABLES,TABLE_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EVENT_TABLES,TABLE_OWNER,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EVENT_TABLES,CREATED,5,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EVENT_TABLES,LAST_ALTERED,6,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EVENT_TABLES,COMMENT,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,TABLE_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,TABLE_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,TABLE_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,TABLE_OWNER,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,CREATED,5,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,LAST_ALTERED,6,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,LAST_DDL,7,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,LAST_DDL_BY,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,COMMENT,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,LOCATION,10,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,FILE_FORMAT_NAME,11,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,EXTERNAL_TABLES,FILE_FORMAT_TYPE,12,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,OBJECT_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,OBJECT_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,OBJECT_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,OBJECT_TYPE,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,ROW_IDENTIFIER,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,FIELD_NAME,6,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,ORDINAL_POSITION,7,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,DATA_TYPE,8,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,CHARACTER_MAXIMUM_LENGTH,9,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,CHARACTER_OCTET_LENGTH,10,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,NUMERIC_PRECISION,11,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,NUMERIC_PRECISION_RADIX,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,NUMERIC_SCALE,13,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,DATETIME_PRECISION,14,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,INTERVAL_TYPE,15,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,INTERVAL_PRECISION,16,NUMBER,YES
